"","PID","Condition","CertRate","CertRateVar","Video","SecondEnd"
"X46321","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",943
"X46421","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",945
"X46521","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",947
"X46621","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",949
"X46721","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",951
"X46821","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",953
"X46921","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",955
"X47021","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",957
"X47125","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",959
"X47223","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",961
"X47321","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",963
"X47421","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",965
"X47521","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",967
"X47621","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",969
"X47721","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",971
"X47821","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",973
"X47921","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",975
"X48021","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",977
"X48125","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",979
"X48223","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",981
"X48321","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",983
"X48421","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",985
"X48521","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",987
"X48621","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",989
"X48721","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",991
"X48821","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",993
"X48921","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",995
"X49021","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",997
"X49125","SR-6021","A",50,0,"StimVidTestFirstHalf_comp.mp4",999
"X49223","SR-6021","A",52.9411764705882,19.2422731804586,"StimVidTestFirstHalf_comp.mp4",1001
"X49321","SR-6021","A",74.0833333333333,18.4803921568627,"StimVidTestFirstHalf_comp.mp4",1003
"X49421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1005
"X49521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1007
"X49621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1009
"X49721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1011
"X49821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1013
"X49921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1015
"X50021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1017
"X50125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1019
"X50223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1021
"X50321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1023
"X50421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1025
"X50521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1027
"X50621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1029
"X50721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1031
"X50821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1033
"X50921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1035
"X51025","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1037
"X51125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1039
"X51224","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1041
"X51322","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1043
"X51422","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1045
"X51521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1047
"X51621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1049
"X51721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1051
"X51821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1053
"X51921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1055
"X52021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1057
"X52125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1059
"X52223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1061
"X52321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1063
"X52421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1065
"X52521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1067
"X52621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1069
"X52721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1071
"X52821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1073
"X52921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1075
"X53021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1077
"X53125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1079
"X53223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1081
"X53321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1083
"X53421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1085
"X53521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1087
"X53621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1089
"X53721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1091
"X53821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1093
"X53921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1095
"X54021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1097
"X54125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1099
"X54223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1101
"X54321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1103
"X54421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1105
"X54521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1107
"X54621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1109
"X54721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1111
"X54821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1113
"X54921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1115
"X55021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1117
"X55125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1119
"X55223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1121
"X55321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1123
"X55421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1125
"X55521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1127
"X55621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1129
"X55721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1131
"X55821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1133
"X55921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1135
"X56021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1137
"X56125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1139
"X56223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1141
"X56321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1143
"X56421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1145
"X56521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1147
"X56621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1149
"X56721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1151
"X56821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1153
"X56921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1155
"X57021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1157
"X57125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1159
"X57223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1161
"X57321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1163
"X57421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1165
"X57521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1167
"X57621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1169
"X57721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1171
"X57821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1173
"X57921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1175
"X58021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1177
"X58125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1179
"X58223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1181
"X58321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1183
"X58421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1185
"X58521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1187
"X58621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1189
"X58721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1191
"X58821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1193
"X58921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1195
"X59021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1197
"X59125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1199
"X59223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1201
"X59321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1203
"X59421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1205
"X59521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1207
"X59621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1209
"X59721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1211
"X59821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1213
"X59921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1215
"X60021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1217
"X60125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1219
"X60223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1221
"X60321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1223
"X60421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1225
"X60521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1227
"X60621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1229
"X60721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1231
"X60821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1233
"X60921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1235
"X61021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1237
"X61125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1239
"X61223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1241
"X61321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1243
"X61421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1245
"X61521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1247
"X61621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1249
"X61721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1251
"X61821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1253
"X61921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1255
"X62021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1257
"X62125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1259
"X62223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1261
"X62321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1263
"X62421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1265
"X62521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1267
"X62621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1269
"X62721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1271
"X62821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1273
"X62921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1275
"X63021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1277
"X63125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1279
"X63223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1281
"X63321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1283
"X63421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1285
"X63521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1287
"X63621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1289
"X63721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1291
"X63821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1293
"X63921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1295
"X64021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1297
"X64125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1299
"X64223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1301
"X64321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1303
"X64421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1305
"X64521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1307
"X64621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1309
"X64721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1311
"X64821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1313
"X64921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1315
"X65021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1317
"X65125","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1319
"X65223","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1321
"X65321","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1323
"X65421","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1325
"X65521","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1327
"X65621","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1329
"X65721","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1331
"X65821","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1333
"X65921","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1335
"X66021","SR-6021","A",80,0,"StimVidTestFirstHalf_comp.mp4",1337
"X1.121","SR-6021","A",0,0,"StimVidControl_Undoing.mp4",2
"X2.121","SR-6021","A",0,0,"StimVidControl_Undoing.mp4",4
"X3.121","SR-6021","A",-11.5546218487395,82.5202962540949,"StimVidControl_Undoing.mp4",6
"X4.121","SR-6021","A",-32.375,6.28676470588235,"StimVidControl_Undoing.mp4",8
"X5.121","SR-6021","A",-35,0,"StimVidControl_Undoing.mp4",10
"X6.121","SR-6021","A",-32.5210084033613,12.2347243982339,"StimVidControl_Undoing.mp4",12
"X7.121","SR-6021","A",-49.6666666666667,12.0728291316527,"StimVidControl_Undoing.mp4",14
"X8.121","SR-6021","A",-26.8487394957983,81.2989602620709,"StimVidControl_Undoing.mp4",16
"X9.121","SR-6021","A",2.5,61.3445378151261,"StimVidControl_Undoing.mp4",18
"X10.121","SR-6021","A",25.8333333333333,78.2913165266106,"StimVidControl_Undoing.mp4",20
"X11.121","SR-6021","A",54.6218487394958,38.6269762142145,"StimVidControl_Undoing.mp4",22
"X12.121","SR-6021","A",60,0,"StimVidControl_Undoing.mp4",24
"X13.121","SR-6021","A",60,0,"StimVidControl_Undoing.mp4",26
"X14.121","SR-6021","A",51.7083333333333,21.2167366946779,"StimVidControl_Undoing.mp4",28
"X15.121","SR-6021","A",41.2916666666667,4.83018207282913,"StimVidControl_Undoing.mp4",30
"X16.121","SR-6021","A",41.7647058823529,20.5882352941176,"StimVidControl_Undoing.mp4",32
"X17.121","SR-6021","A",10.375,105.110294117647,"StimVidControl_Undoing.mp4",34
"X18.121","SR-6021","A",3.69747899159664,66.297535963538,"StimVidControl_Undoing.mp4",36
"X19.121","SR-6021","A",36.0833333333333,79.4887955182073,"StimVidControl_Undoing.mp4",38
"X20.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",40
"X21.121","SR-6021","A",48.4873949579832,9.55704315624555,"StimVidControl_Undoing.mp4",42
"X22.121","SR-6021","A",40.9166666666667,3.77450980392157,"StimVidControl_Undoing.mp4",44
"X23.121","SR-6021","A",61.890756302521,100.420168067227,"StimVidControl_Undoing.mp4",46
"X24.121","SR-6021","A",92.5,52.5210084033613,"StimVidControl_Undoing.mp4",48
"X25.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",50
"X26.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",52
"X27.121","SR-6021","A",99.7916666666667,1.00665266106443,"StimVidControl_Undoing.mp4",54
"X28.121","SR-6021","A",75.75,148.59243697479,"StimVidControl_Undoing.mp4",56
"X29.121","SR-6021","A",42.6470588235294,87.6370887337986,"StimVidControl_Undoing.mp4",58
"X30.121","SR-6021","A",9.875,83.8077731092437,"StimVidControl_Undoing.mp4",60
"X31.121","SR-6021","A",-26.7647058823529,101.096709870389,"StimVidControl_Undoing.mp4",62
"X32.121","SR-6021","A",-64.0833333333333,117.640056022409,"StimVidControl_Undoing.mp4",64
"X33.121","SR-6021","A",-93.9583333333333,54.9982492997199,"StimVidControl_Undoing.mp4",66
"X34.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",68
"X35.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",70
"X36.121","SR-6021","A",-91.8487394957983,69.0108246688506,"StimVidControl_Undoing.mp4",72
"X37.121","SR-6021","A",-75,0,"StimVidControl_Undoing.mp4",74
"X38.121","SR-6021","A",-73.4583333333333,16.7209383753501,"StimVidControl_Undoing.mp4",76
"X39.121","SR-6021","A",-93.2352941176471,47.7068793619143,"StimVidControl_Undoing.mp4",78
"X40.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",80
"X41.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",82
"X42.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",84
"X43.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",86
"X44.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",88
"X45.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",90
"X46.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",92
"X47.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",94
"X48.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",96
"X49.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",98
"X50.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",100
"X51.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",102
"X52.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",104
"X53.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",106
"X54.121","SR-6021","A",-98.5294117647059,8.62412761714855,"StimVidControl_Undoing.mp4",108
"X55.121","SR-6021","A",-73.9166666666667,74.4467787114846,"StimVidControl_Undoing.mp4",110
"X56.121","SR-6021","A",-39.3333333333333,121.820728291317,"StimVidControl_Undoing.mp4",112
"X57.121","SR-6021","A",-0.966386554621849,142.066657171343,"StimVidControl_Undoing.mp4",114
"X58.121","SR-6021","A",37.6666666666667,118.879551820728,"StimVidControl_Undoing.mp4",116
"X59.121","SR-6021","A",74.5798319327731,110.415183022361,"StimVidControl_Undoing.mp4",118
"X60.121","SR-6021","A",99.3333333333333,2.91316526610644,"StimVidControl_Undoing.mp4",120
"X61.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",122
"X62.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",124
"X63.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",126
"X64.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",128
"X65.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",130
"X66.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",132
"X67.121","SR-6021","A",86.890756302521,105.081185016379,"StimVidControl_Undoing.mp4",134
"X68.121","SR-6021","A",56.5416666666667,15.4604341736695,"StimVidControl_Undoing.mp4",136
"X69.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",138
"X70.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",140
"X71.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",142
"X72.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",144
"X73.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",146
"X74.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",148
"X75.121","SR-6021","A",47,6.05042016806723,"StimVidControl_Undoing.mp4",150
"X76.121","SR-6021","A",54.875,0.614495798319328,"StimVidControl_Undoing.mp4",152
"X77.121","SR-6021","A",55,0,"StimVidControl_Undoing.mp4",154
"X78.121","SR-6021","A",54.7083333333333,1.38480392156863,"StimVidControl_Undoing.mp4",156
"X79.121","SR-6021","A",41.4583333333333,9.41001400560224,"StimVidControl_Undoing.mp4",158
"X80.121","SR-6021","A",40,0,"StimVidControl_Undoing.mp4",160
"X81.121","SR-6021","A",40,0,"StimVidControl_Undoing.mp4",162
"X82.121","SR-6021","A",40,0,"StimVidControl_Undoing.mp4",164
"X83.121","SR-6021","A",40,0,"StimVidControl_Undoing.mp4",166
"X84.121","SR-6021","A",37.7083333333333,15.0822829131653,"StimVidControl_Undoing.mp4",168
"X85.121","SR-6021","A",53.8655462184874,38.3207520296254,"StimVidControl_Undoing.mp4",170
"X86.121","SR-6021","A",83.875,90.1102941176471,"StimVidControl_Undoing.mp4",172
"X87.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",174
"X88.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",176
"X89.121","SR-6021","A",98,14.0336134453782,"StimVidControl_Undoing.mp4",178
"X90.121","SR-6021","A",71.3865546218487,102.934054977923,"StimVidControl_Undoing.mp4",180
"X91.121","SR-6021","A",29.125,148.177521008403,"StimVidControl_Undoing.mp4",182
"X92.121","SR-6021","A",-2.60504201680672,118.156245549067,"StimVidControl_Undoing.mp4",184
"X93.121","SR-6021","A",-40.4583333333333,129.410014005602,"StimVidControl_Undoing.mp4",186
"X94.121","SR-6021","A",-70.625,101.917016806723,"StimVidControl_Undoing.mp4",188
"X95.121","SR-6021","A",-97.436974789916,13.5023500925794,"StimVidControl_Undoing.mp4",190
"X96.121","SR-6021","A",-100,0,"StimVidControl_Undoing.mp4",192
"X97.121","SR-6021","A",-96.0084033613445,24.3982338698191,"StimVidControl_Undoing.mp4",194
"X98.121","SR-6021","A",-80.6666666666667,2.91316526610644,"StimVidControl_Undoing.mp4",196
"X99.121","SR-6021","A",-80,0,"StimVidControl_Undoing.mp4",198
"X100.121","SR-6021","A",-76.6386554621849,20.3852727531691,"StimVidControl_Undoing.mp4",200
"X101.121","SR-6021","A",-65,0,"StimVidControl_Undoing.mp4",202
"X102.121","SR-6021","A",-59.7058823529412,40.80259222333,"StimVidControl_Undoing.mp4",204
"X103.121","SR-6021","A",-27.75,115.483193277311,"StimVidControl_Undoing.mp4",206
"X104.121","SR-6021","A",7.125,91.4548319327731,"StimVidControl_Undoing.mp4",208
"X105.121","SR-6021","A",36.1764705882353,61.3160518444666,"StimVidControl_Undoing.mp4",210
"X106.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",212
"X107.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",214
"X108.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",216
"X109.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",218
"X110.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",220
"X111.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",222
"X112.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",224
"X113.121","SR-6021","A",50,0,"StimVidControl_Undoing.mp4",226
"X114.121","SR-6021","A",39.375,65.3623949579832,"StimVidControl_Undoing.mp4",228
"X115.121","SR-6021","A",11.4285714285714,35.2300242130751,"StimVidControl_Undoing.mp4",230
"X116.121","SR-6021","A",32.7083333333333,62.5612745098039,"StimVidControl_Undoing.mp4",232
"X117.121","SR-6021","A",62.625,95.7825630252101,"StimVidControl_Undoing.mp4",234
"X118.121","SR-6021","A",90.5882352941177,68.7188434695912,"StimVidControl_Undoing.mp4",236
"X119.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",238
"X120.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",240
"X121.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",242
"X122.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",244
"X123.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",246
"X124.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",248
"X125.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",250
"X126.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",252
"X127.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",254
"X128.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",256
"X129.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",258
"X130.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",260
"X131.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",262
"X132.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",264
"X133.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",266
"X134.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",268
"X135.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",270
"X136.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",272
"X137.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",274
"X138.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",276
"X139.121","SR-6021","A",100,0,"StimVidControl_Undoing.mp4",278
